ttnumber,Action,Adventure,Animation,Comedy,Crime,Horror,Documentary,Biography,Drama,Romance,Sci-Fi,Thriller,Family,Fantasy,History,Mystery,Sport,Music,gross
tt0964517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44117872.0003,37222545.9945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43803916.0878,0.0,2304282.0
tt0758752,0.0,0.0,0.0,35390687.346,0.0,0.0,0.0,0.0,33125897.7067,36693840.2491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48349964.0
tt0240462,0.0,0.0,0.0,140829476.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132517400.161,124772349.744,0.0,0.0,0.0,0.0,42558587.0
tt0477051,0.0,0.0,0.0,147324268.606,0.0,0.0,0.0,0.0,131003668.207,137655878.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51753533.0
tt0191636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22803330.6855,22192480.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4509591.0
tt1560747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27826887.4939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19414870.0
tt2388715,0.0,0.0,0.0,0.0,0.0,25140277.7883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31251021.552,0.0,0.0,36282733.0
tt0349825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103541349.616,77590859.7905,0.0,0.0,0.0,0.0,0.0,76933077.3636,0.0,0.0,0.0,92209950.0
tt0795368,0.0,0.0,0.0,18337956.2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3276704.0
tt0189192,0.0,0.0,0.0,24579506.4538,0.0,0.0,0.0,0.0,0.0,0.0,7635358.19169,0.0,0.0,25168268.9494,0.0,0.0,0.0,0.0,16089659.0
tt0265298,0.0,50896382.6444,0.0,53317010.7988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65272210.1906,0.0,0.0,0.0,0.0,0.0,51225409.0
tt0400497,0.0,53638300.5294,0.0,56860525.9361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60249972.073,0.0,0.0,0.0,0.0,0.0,6422118.0
tt0433386,0.0,0.0,0.0,0.0,0.0,64479048.6097,0.0,0.0,0.0,0.0,0.0,70798361.9196,0.0,0.0,0.0,0.0,0.0,0.0,62631651.0
tt0380599,0.0,0.0,0.0,0.0,27335084.8421,0.0,0.0,0.0,43380052.8041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495535.0
tt1821549,0.0,21642556.126,0.0,12851485.1764,0.0,0.0,0.0,0.0,12897699.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32416537.0
tt0277434,94215199.4141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112091439.648,0.0,0.0,0.0,0.0,0.0,113630920.16,0.0,0.0,0.0,43289743.0
tt0219965,0.0,0.0,0.0,81539556.5558,71049224.1106,0.0,0.0,0.0,86133851.1748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15348208.0
tt0328828,0.0,0.0,0.0,163944710.551,0.0,0.0,0.0,0.0,0.0,152384310.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66632338.0
tt0348333,0.0,0.0,0.0,26036083.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11036567.0
tt2310332,0.0,217417278.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228672330.284,0.0,0.0,0.0,0.0,6044178.0
tt0332047,0.0,0.0,0.0,50467905.244,0.0,0.0,0.0,0.0,45682671.9105,50503539.3942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102888803.0
tt0453467,83819490.3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77783093.4225,87312905.6403,0.0,0.0,0.0,0.0,0.0,0.0,24000826.0
tt4009460,0.0,0.0,0.0,12332602.4238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31521775.2749,0.0,0.0,0.0,0.0,0.0,409517042.0
tt1153706,39939199.9121,0.0,0.0,47121274.6296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42174694.6544,108382035.0
tt1462054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8546489.58432,0.0,0.0,0.0,28005233.1454,0.0,0.0,0.0,0.0,0.0,90377329.0
tt1402488,0.0,0.0,104836744.553,97679290.4664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84804999.63,0.0,0.0,0.0,0.0,0.0,12521190.0
tt0317198,0.0,0.0,0.0,62430668.6109,0.0,0.0,0.0,0.0,62240531.2454,61342720.2635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5853170.0
tt0451079,0.0,160510426.585,183904609.086,184511782.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320215050.0
tt1621046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19681241.8751,18123515.9956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54956465.0
tt1621045,0.0,0.0,0.0,116598086.49,0.0,0.0,0.0,0.0,0.0,106916849.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38046280.0
tt3397884,32752913.3514,0.0,0.0,0.0,33953097.6874,0.0,0.0,0.0,35590707.1314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106755108.0
tt0450345,0.0,0.0,0.0,0.0,0.0,42312398.5954,0.0,0.0,0.0,0.0,0.0,47181235.7581,0.0,0.0,0.0,45595423.6078,0.0,0.0,39051259.0
tt0963794,0.0,0.0,0.0,0.0,0.0,16748867.5157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31259996.0
